country,iso2c,iso3c,year,fdi,status,lastupdated,region,capital,longitude,latitude,income,lending
Isle of Man,IM,IMN,2000,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1999,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1998,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1997,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1996,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1995,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1994,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1993,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1992,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1991,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1990,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1989,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1988,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1987,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1986,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1985,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1984,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1983,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1982,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1981,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1980,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1979,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1978,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1977,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1976,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1975,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1974,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1973,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1972,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1971,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Isle of Man,IM,IMN,1970,NA,,2022-12-22,Europe & Central Asia,Douglas,-4.47928,54.1509,High income,Not classified
Israel,IL,ISR,2021,21543800000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2020,24283200000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2019,17362500000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2018,21514500000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2017,16892500000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2016,11988000000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2015,11336200000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2014,6048900000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2013,11842200000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2012,9017300000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2011,8653000000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2010,6984700000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2009,4606900000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2008,10274200000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2007,8798100000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2006,14395500000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2005,4818400000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2004,2946900000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2003,3322000000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2002,1582500000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2001,1771300000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,2000,8047500000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1999,4150000000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1998,1737400000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1997,1633800000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1996,1397100000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1995,1350300000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1994,441600000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1993,604900000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1992,588500000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1991,345600000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1990,151000000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1989,160400000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1988,267200000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1987,224100000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1986,143400000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1985,112300000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1984,89500000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1983,78500000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1982,21300000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1981,114400000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1980,51000000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1979,11000000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1978,39000000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1977,81000000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1976,47000000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1975,45000000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1974,84000000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1973,149000000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1972,114000000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1971,57000000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Israel,IL,ISR,1970,49000000,,2022-12-22,Middle East & North Africa,,35.2035,31.7717,High income,Not classified
Italy,IT,ITA,2021,14329300155.2667,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2020,-22090942205.122,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2019,31185214397.3208,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2018,44249715319.1484,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2017,11138429977.1854,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2016,25656663794.7916,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2015,13303439230.2377,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2014,17032744039.0433,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2013,19531411961.8185,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2012,34901033.0149755,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2011,34465481829.5317,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2010,9930501390.90892,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2009,16607196344.8457,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2008,-9501579210.46569,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2007,65975535145.4856,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2006,56995485107.0101,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2005,36762073074.939,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2004,20100742901.8037,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2003,19572886733.5722,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2002,17239360004.8835,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2001,14878086498.8458,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,2000,13172981900.3999,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1999,6941768225.12833,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1998,2640065101.35419,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1997,3687266505.51482,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1996,3548937154.07852,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1995,4843882770.49676,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1994,2208555822.67644,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1993,3738910087.76316,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1992,3118551014.86546,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1991,2403349144.16848,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1990,6440765876.2042,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1989,2191462723.60024,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1988,6789447588.54486,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1987,4188118186.77518,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1986,-153004673.097472,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1985,1066817195.71957,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1984,1313182671.6535,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1983,1194907474.96569,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1982,615183541.114249,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1981,1124409632.59096,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1980,578156244.971696,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1979,415373572.951606,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1978,477670644.849127,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1977,1129034014.86375,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1976,109235548.026999,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1975,644515567.897932,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1974,595350461.044662,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1973,673103003.06248,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1972,673181132.47583,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1971,549089964.645401,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Italy,IT,ITA,1970,624159999.37584,,2022-12-22,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
Jamaica,JM,JAM,2021,320480000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2020,265100553.561347,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2019,665415555.002522,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2018,774620603.11409,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2017,888835228.478601,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2016,927976718.982491,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2015,924977863.710038,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2014,582148741.614112,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2013,544747561.767059,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2012,413333448.071632,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2011,172757165.409787,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2010,185775630.598887,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2009,485164640.147181,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2008,1376602630.06182,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2007,811902426.322257,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2006,842342788.336148,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2005,637901995.872958,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2004,559365888.026738,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2003,683500000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2002,443800000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2001,576500000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2000,419600000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1999,474700000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1998,322100000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1997,155700000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1996,135700000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1995,101800000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1994,79000000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1993,77900000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1992,142400000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1991,133200000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1990,137900000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1989,57100000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1988,-12000000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1987,53400000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1986,-4600000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1985,-9000000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1984,12200000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1983,-18700000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1982,-15800000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,1981,-11500000,,2022-12-22,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
